VisualVHazimuth,VisualVHelevation,VisualRealazimuth,VisualRealelevation,AccousticVHmdnoLSazimuth,AccousticVHmdnoLSelevation,accousticVirtualHmdLaserazimuth,accousticVirtualHmdLaserelevation,accousticVHmdazimuth,accousticVHmdelevation,accousticRealazimuth,accousticRealelevation,accousticBlindHmdazimuth,accousticBlindHmdelevation,accousticBlindazimuth,accousticBlindelevation,VisualVHazTotal,VisualVHelTotal,VisualRealazTotal,VisualRealelTotal,accVirHmdNoLsaztotal,accVirHmdNoLseltotal,accousticVirtualHmdLaserazTotal,accousticVirtualHmdLaserelTotal,accVirHmdazTotal,accVirHmdelTotal,accRealazTotal,accRealelTotal,accBlindHmdazTotal,accBlindHmdelTotal,accBlindazTotal,accBlindelTotal
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,57.7473227,-1.089625,67.55146089,1.592624069,67.36986604,-3.761274933,59.18930054,-1.63772583,65.92216935,11.0155462,66.11508241,4.540082336,84.46325746,-2.888935684,64.1572844,8.946360946
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,43.91575764,-1.468231906,59.65742253,4.344635259,82.8362975,-5.187433947,60.77917099,-1.31704843,58.30571507,0.231111776,74.09280537,5.591116201,65.78058003,18.29090525,53.39690922,15.34664942
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,59.56884463,-5.451611143,57.91470798,0.988055605,67.99552615,5.810853381,59.72805786,-0.339375168,59.24028476,-3.327524763,59.88980182,3.653952975,79.19820102,7.064780611,64.14711459,-2.490484815
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,60.48954574,-3.8775279,62.18982498,5.985491089,64.30794327,13.93110495,71.72943115,0.836339474,71.08958618,-4.530534454,63.06015579,0.597086243,69.4584674,2.193977646,68.96660797,3.457918458
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,61.28815058,-5.474061794,61.73720911,-3.922925777,83.70571878,2.986343556,76.00479889,-0.557811439,59.26702097,-30.99718077,63.80032709,8.820835286,83.67102793,21.24998491,73.90941599,-0.529393978
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,63.28073097,-13.22525779,56.52703453,24.65102013,72.97541786,-12.28404418,60.00390244,-1.325763822,71.59411598,-13.09148208,59.54974724,5.294597707,80.77552773,-12.73624412,69.53173805,-1.646325984
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,75.33554555,-10.94434876,77.12422658,8.163569975,73.85903646,-8.090852213,75.11281586,-2.006344318,75.1230364,-3.682915163,74.62359334,-2.821087312,76.34631063,19.59189754,76.33408834,5.040179777
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,74.79379473,-5.084334246,79.80363664,13.76885904,89.45475206,3.332406172,59.50325775,-1.296810627,61.09734926,-7.137960306,73.95130358,-0.515749803,65.90195665,-9.851731172,68.11142168,-11.11235892
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,79.52033486,2.519477525,79.48346199,-2.275800071,60.11192955,-1.460460029,60.27616119,-0.17382504,77.07223,-0.253893218,76.01202645,0.825235047,82.49619545,-15.86528142,79.61332192,-12.45363595
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,80.90503579,-0.044125534,77.78896219,1.634386086,71.58460885,5.322286629,68.30080414,-0.652423203,62.38232309,1.387796425,79.32204324,3.70017054,83.36546212,-1.581888176,79.73001748,1.889364266
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,77.46131196,-6.355373024,80.11642518,-0.370760559,72.05722108,6.446620346,88.64438629,-1.528715968,74.43840852,8.746318222,79.74050202,1.435277344,95.19288697,6.903027893,82.422753,5.926980377
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,74.01687001,-0.973090876,75.61904286,-2.353677501,80.29236744,1.763233434,77.67630005,-0.658836782,74.84366749,-0.560711612,89.41723774,5.460687886,92.23794697,-3.642684688,78.46112965,-5.900321711
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,74.60212405,-5.097580534,73.71669467,1.162328143,85.93143161,-7.076717954,74.86420441,-0.338077426,90.80430301,-5.052782636,73.58758243,1.171685595,81.54192813,4.119841952,79.61822208,-8.288052183
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,77.45781128,0.574274354,75.7847995,7.0984767,100.5154819,-4.784986205,75.76670837,-0.375677615,79.21959106,-0.297969528,93.55831329,-3.504380889,91.12738983,-0.08422441,95.52868072,5.375253968
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,75.49533823,1.902263814,77.54992655,-0.255906887,89.04386881,0.672548466,75.27954865,1.870641828,76.68442514,-5.198538608,74.60769632,-0.195567913,100.4011381,-6.10806734,87.07596567,-1.290071315
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,73.86321236,-12.71012584,76.73863197,6.385166249,87.01369454,-10.80480949,77.09542084,1.645757914,83.24131752,-14.09704963,87.73214699,10.7120324,81.58371712,-18.27955047,82.48493935,-6.5085601
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,92.98739339,-7.547681284,93.02319814,4.438474226,85.116704,-9.025870752,75.2798233,2.400480032,82.13761617,-6.317058992,90.73468496,1.262612868,81.2921877,21.31292872,87.75919057,5.219075728
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,93.35908708,-8.715952745,94.86502275,10.64127649,80.12101183,-4.085869661,75.58382416,0.40232873,84.6783925,-11.82774626,83.45821581,-5.357016435,91.30794725,-18.55210148,78.79818163,-21.8018304
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,94.78406014,-0.099674545,97.24030556,-2.619652114,87.53925576,-16.59889825,75.39228821,0.325168103,77.51636757,-1.857703529,91.62002816,0.357511201,85.88466896,-9.377455316,94.42494454,-10.87554129
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,95.41344339,5.586662315,96.10874826,2.073328995,73.00382119,3.525665306,75.22972107,0.236840084,78.9159916,2.015770935,84.93482858,4.284383797,84.71554452,-7.925856567,85.46232492,1.987698578
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,92.05228486,-3.387976288,97.37011781,-3.865591644,86.52363648,-12.44577801,90.21549225,-1.612406373,96.20469727,8.959966064,96.50613465,0.448977829,93.3132483,-0.435730576,88.35523286,2.393615127
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,93.07686756,2.556648503,90.58693837,6.101988088,87.74500416,4.79647852,92.18091583,-0.71352613,74.80944966,-1.687972773,89.70860432,0.742673169,102.4027419,0.710522901,80.77277516,3.996547948
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,88.81448825,-3.771294218,88.58696445,1.356278796,88.86063083,-0.741333585,90.02124023,-0.164324254,90.64814456,-3.87509976,88.60747989,-3.748680692,98.74255832,-24.80379744,85.06576236,-1.026795011
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,92.34957306,-3.586882301,92.24835388,1.526108079,102.6290836,3.653801255,89.89758301,1.936443925,92.89944641,-2.387030311,93.9875354,-3.083525367,111.2893466,7.166000657,96.9843692,-4.194871612
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,90.84967783,-7.696024723,92.47634866,6.135196858,96.86947611,-0.209693737,79.23877716,-0.714414001,93.50671366,-34.68879492,94.24957254,7.067087346,93.46613291,3.383436375,108.6508253,-10.963785
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,92.62725807,-16.45222942,87.28599526,12.73421868,96.21963478,-3.112937846,89.06152344,-0.958934784,89.26076485,-16.05154983,92.76110054,19.78089913,87.62143685,-11.66796867,85.35076119,-3.627250591
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,-92.10010814,-28.2287497,-89.64687632,-22.96688838,-88.14943217,-26.23246331,-92.96228027,-30.48784447,-93.41570567,-29.68548627,-88.51774882,-15.94961352,-105.1633482,-11.20072598,-84.59818553,-21.87605257
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,-91.58270826,-26.01895987,-89.58630934,-26.64858042,-85.72195234,-25.67342078,-77.8169632,-28.8990593,-79.69486799,-48.91312682,-88.36565199,-30.70765292,-79.99477949,-32.90186488,-74.72295179,-39.77037131
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,-94.88621269,-26.53104528,-93.65903984,-27.3223842,-85.40391288,-34.086881,-59.94359207,-27.98016739,-96.71215568,-23.24094995,-91.61037193,-28.32632669,-96.75904594,-30.57783636,-81.9007772,-30.21432813
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,-92.49733847,-21.55898283,-75.87996024,-47.19194601,-59.14957923,-15.640856,-63.29642105,-22.16038132,-61.96923178,-31.64277456,-55.06913871,-34.64357565,-53.38658255,-11.93499342,-59.09734076,-17.14829252
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,-95.2815927,-35.09604418,-93.76208434,-25.61204684,-81.37576232,-23.94111597,-89.28181458,-28.96151543,-93.98720489,-19.77640822,-93.23909698,-25.41140997,-78.35625396,-22.57964766,-87.15824828,-11.77652132
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,-88.97161724,-23.28533148,-88.05622722,-25.78484701,-76.64443828,-21.94511198,-71.53430176,-0.364940554,-62.85056545,-31.38823866,-89.5225587,-33.62787794,-79.4576707,-29.69427656,-90.99130108,-20.16620993
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,-89.53295438,-28.75640736,-93.14000241,-24.87352,-79.74530331,-24.00062178,-89.65618896,-27.85334396,-91.06730191,-33.84447537,-90.53945462,-27.68022237,-83.1369888,-25.15839354,-78.11713712,-44.79899846
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,-90.7628003,-32.69960756,-88.27086457,-26.86682481,-79.70446595,-26.76027364,-59.79586029,-28.08514786,-72.197836,-30.21660203,-82.61078461,-30.03690691,-87.92207154,-33.56175584,-76.69143494,-18.91819174
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,-95.76062033,-27.6793688,-87.42910025,-29.25726492,-94.52830527,-14.92261059,-89.70228577,-28.5412941,-86.92041037,-30.61696512,-93.48165152,-27.9226597,-77.15676901,-26.37162668,-87.55453512,-31.79524118
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,-91.37754082,-47.05906478,-84.69135307,-8.307241359,-87.07482933,-36.20509521,-86.51010132,-19.83561707,-83.12776207,-42.1990718,-90.93691276,-0.876741329,-98.34997581,-21.59038917,-107.2832339,-31.95131485
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,-62.4552946,-30.26491113,-58.63135051,-27.01664443,-52.78966044,-17.40421147,-57.17795181,-27.78538322,-56.5073881,-33.58424706,-64.29133891,-15.14804311,-58.82599925,-6.857443285,-61.85556315,-16.82609744
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,-61.81904402,-32.84271514,-58.40453138,-19.68345403,-64.53590193,-45.02833258,-53.00996399,-28.65031815,-52.30986586,-27.37071597,-62.40768232,-33.52016055,-51.43529692,-19.02541982,-41.71808806,-37.64950835
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,-63.44656883,-27.61868509,-64.61726127,-27.18896326,-40.59415184,-35.9623216,-61.51608658,-27.64160919,-57.86418663,-25.27097829,-62.97763572,-25.39646181,-62.87872062,-29.75123342,-71.74350486,-44.06343778
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,-63.93608969,-31.12576292,-59.17387122,-33.15725134,-54.28514975,-37.35662267,-51.67024994,-27.49127579,-56.87273902,-28.40062616,-49.33643454,-20.60905359,-48.6853649,-12.00274888,-66.49752921,2.613350891
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,-58.84375701,-24.89421427,-56.49516997,-34.6278969,-55.27027831,-22.42695868,-57.50082779,-30.32561302,-60.75341735,-16.75361907,-58.46606765,-22.06913197,-54.12657485,-10.46403277,-64.17431579,-5.207320809
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,-57.90623714,-30.788944,-59.47997524,-26.57219004,-57.63826229,-26.4038875,-55.82648087,-28.69278908,-60.7632661,-32.44626783,-60.85819866,-31.76493048,-61.21842815,-34.56862615,-62.33580639,-22.23746466
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,-59.5085098,-31.80709086,-60.68346707,-27.74134574,-56.26663129,-26.00466083,-60.25341034,-28.20344734,-60.94721524,-27.68619881,-59.68297498,-29.0571271,-56.16798703,-36.32500134,-57.08324735,-44.04694043
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,-58.13418396,-31.59367055,-58.99489029,-26.72895689,-65.38274201,-34.58319063,-56.25156784,-28.35789108,-53.5809079,-32.53659219,-57.53230103,-31.20721883,-54.99511917,-35.09955186,-53.20122345,-16.12618113
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,-58.75035498,-32.88354284,-62.61858389,-20.37933762,-69.14083121,-19.40475161,-59.59123611,-28.15798378,-62.84956381,-40.13109762,-65.58953879,-27.9427746,-79.11480734,-28.09689791,-84.8706896,-36.79217321
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,-63.11902641,-43.07603351,-57.6215403,-22.73122875,-63.91130852,-38.89056198,-59.58211136,-22.38711739,-61.0745623,-46.85288993,-56.57784675,-11.17636482,-65.6705172,-46.62064163,-65.68107628,-33.77607528
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,-33.02781962,-27.594171,-27.43038081,-22.05710716,-26.3042879,-25.89759965,-31.61279297,-28.74456215,-28.10340976,-34.18740029,-29.17374896,-28.27667088,-30.3322668,0.789260435,-33.90254496,-14.04794545
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,-33.21398726,-31.75782191,-27.78616514,-28.34788357,-26.4104022,-23.66703211,-30.08151245,-29.15676308,-32.22862806,-31.229411,-29.37684431,-23.67737996,-35.09621611,-21.65246782,-31.82263746,-40.59586798
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,-33.23986564,-26.72455152,-35.75293861,-30.66329702,-32.85994087,-33.19745954,-30.27533722,-27.53839111,-33.20018516,-23.29391798,-30.86744056,-21.166478,-38.61035286,-32.51147016,-31.026296,-35.1712354
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,-29.08738822,-25.42886541,-27.18274802,-30.73460386,-26.79657286,-14.33595524,-30.22066116,-28.76650047,-30.78494757,-31.03571317,-26.00429457,-33.11879728,-25.4925186,-24.28122327,-15.85851401,-15.00097654
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,-38.79816375,-32.54750311,-35.64115844,-11.94781601,-28.37114081,-30.46935618,-29.87709618,-27.72142601,-31.2813066,-18.88813525,-32.51290832,-20.67345112,-32.94155822,-32.09394419,-30.394523,-33.47961867
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,-31.7560487,-27.81060575,-26.03201725,-25.08939623,-34.31993343,-26.83942102,-31.28609085,-27.90522575,-33.52395488,-29.8791902,-32.95276882,-27.71770166,-37.71260311,-34.98151182,-26.482924,-27.415179
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,-30.32555692,-32.10772858,-30.07172315,-28.04095874,-29.38222806,-33.50978909,-30.04242325,-28.07547569,-30.10915295,-32.4820982,-29.54692189,-26.30240927,-26.93704526,-32.43533192,-39.7206413,-45.08176861
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,-26.78734024,-32.4172141,-29.11177262,-26.87526674,-39.64483078,-33.52366418,-30.98876953,-28.30201912,-31.26577957,-33.33845682,-28.59654244,-28.28036661,-38.43739136,-36.84109277,-35.27281388,-30.22742815
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,-31.4159796,-26.37611372,-27.41941283,-31.94415266,-47.46800253,-21.58153994,-29.90389061,-27.71842194,-30.49762938,-38.59435255,-30.99672529,-16.94028268,-62.83768484,-24.89444763,-35.56813833,-28.75118238
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,-28.7764666,-39.41956035,-24.48237442,-8.653497615,-31.39476036,-51.52773658,-31.12901688,-26.76177025,-30.74505257,-41.5513982,-28.84568619,-16.87991516,-38.24161934,-42.81163684,-42.96541237,-45.12024681
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,-2.291293133,-30.900495,1.971391123,-17.86520143,-4.713881958,-25.05094285,0.373841822,-29.01950455,2.79376049,-28.30317159,-1.95909642,-28.97135587,0.961949956,0.360065031,4.782485258,-42.56444974
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,-2.529339219,-28.02984988,1.833438178,-28.15276562,-1.954491998,-27.2132939,0.800109029,-42.50807571,-11.25264731,-42.72223555,-0.264938141,-24.6868478,7.589619731,-14.4297136,-2.75010481,-23.36155187
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,2.087305325,-29.19085821,1.065576854,-33.29970106,2.025567668,-30.04262289,1.032670021,-27.73817444,-0.26353274,-22.98713335,4.752780336,-23.98757871,13.78276028,-43.33973821,-3.044085843,-52.54916891
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,1.761404931,-29.03899,0.092126429,-30.21661565,3.769323617,-30.13879964,0.797598124,-29.30600357,2.18060106,-31.23110387,3.656791657,-26.88544462,5.02758187,-20.53164051,4.283209204,-23.4143419
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,1.097512149,-34.08315527,4.378624582,-30.98433173,-0.95864091,-5.441958069,-0.063091174,-26.42082214,-2.41700492,-22.75858486,-0.133884526,-24.11951363,1.936063015,-19.90310823,2.158707523,-30.8551327
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,-0.104259447,-29.57507585,3.782308563,-28.48126863,-4.278051392,-24.40135073,2.650182724,-30.3394928,-7.55999519,-27.28312372,3.099741681,-33.59317373,-6.169451253,-26.89496397,-6.044635789,-12.08776258
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.512014109,-29.36357031,-0.465837282,29.4937395,0.713246662,-17.09338818,0.166155353,-28.01202393,0.804749567,-30.45028077,-0.199363392,-24.3075637,-5.463605088,-46.46250592,-3.611332816,-47.97280369
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,2.054076712,-33.69796342,-2.703832229,-25.47775526,3.411383282,-39.81264848,-0.539888859,-27.68575859,1.399546902,-29.93036909,1.773896258,-30.42120714,-1.485957225,-35.15478868,-1.113559325,-25.74932355
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,-1.233391974,-33.8084181,2.089362528,-26.02667505,-1.117130492,-20.74745757,-0.462802112,-26.56291771,1.082338479,-22.79207451,-0.171987656,-25.50090677,9.420272615,-18.90713126,11.82980993,-20.50860578
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,0.575878989,-41.83294574,2.137620892,-26.75582902,-1.496019829,-47.37259094,-0.031143755,-27.95840645,4.66403557,-38.9308118,1.843131762,-10.60820953,4.179434787,-32.02602355,-5.544552554,-35.84630529
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,31.36338712,-29.80425591,29.57518674,-30.05598302,32.03340436,-25.61319728,26.90480423,-28.22311783,31.56157209,-35.36737008,31.81278516,-26.2323813,28.83051397,-0.363981676,31.68609334,-19.76538063
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,30.77476129,-35.59432494,31.6408082,-17.94041716,32.57654009,-29.66791331,31.32567596,-35.977211,26.38103113,-29.41435658,29.0819169,-26.08629214,26.07028398,-26.64821183,36.18242464,-2.387591234
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,30.8407618,-27.6121486,27.10284485,-26.73356756,30.65584053,-27.60612424,30.25832176,-27.88868332,30.1443869,-26.06604608,29.93898835,-30.70341047,47.09918083,-41.17857107,33.3766848,-41.04000028
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,30.50344354,-30.63098333,31.53342706,-27.27144525,31.90721589,-23.23450372,31.43028069,-29.40360641,31.25214654,-27.96942232,30.71682245,-19.31708906,42.93567544,-27.65098569,32.30295831,-25.45973108
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,28.30855241,-39.92534316,29.55152383,-15.45043957,31.53738084,-21.98280513,29.80352783,-29.13579369,25.66328683,-19.6696387,33.44269051,-29.33300364,42.18626466,-21.97497094,34.80848374,-33.14325964
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,29.65568493,-25.33420442,32.71147679,-25.19212316,28.60022686,-30.98372625,29.86555862,-28.16238403,30.54703854,-30.4780538,31.27262638,-28.76263117,24.88188885,-33.61229109,34.48980473,-35.36357283
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,29.55842097,-34.64068375,27.97495349,-26.14340244,32.52062305,-23.15987335,29.70360565,-28.30666351,28.28954776,-28.86663304,29.62569125,-23.38772843,26.72455295,-13.03766308,30.64439662,-44.67148648
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,31.16914169,-31.80253095,31.05395309,-28.2815339,40.99948684,-36.38925523,29.63801193,-28.38731575,32.0248336,-29.91597814,31.98982231,-29.96548337,34.18488685,-38.83739442,38.60719864,-38.06559534
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,29.13395479,-35.0351351,31.78306177,-26.42640478,44.6032789,-33.53542311,29.30518913,-27.11953545,29.53450563,-37.65810377,31.59811762,-20.57168252,45.69418314,-31.24627764,30.39330652,-34.22725851
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,30.99804093,-44.88190071,24.44928337,-16.27761547,33.93532921,-48.95009223,30.93707657,-28.21475792,31.89847733,-41.41195385,31.1048143,-20.07461349,37.43920113,-50.03852264,34.05633141,-41.36568538
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,58.122674,-31.58943505,52.79140569,-19.42639149,60.21088124,-25.99891181,59.1776619,-28.73222542,60.51135732,-31.9000792,59.15860082,-23.17139788,53.75413228,3.913997221,56.90102483,-36.27973409
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,60.34448442,-33.39679419,63.44070253,-23.71548544,56.85870561,-23.39156376,58.37863922,-41.3604126,52.47764406,-38.96986662,62.34700594,-23.04637968,73.1705266,-35.52405631,42.50738726,-39.93920027
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,63.96438851,-32.05937322,61.83648552,-30.39232191,67.34424843,-34.0011762,29.08398819,-27.8511734,63.67920937,-27.82859643,60.48060479,-35.07227262,45.17204155,-42.24186643,64.74775948,-34.91826566
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,62.22539026,-28.16232107,62.27099115,-32.34616659,52.79382974,-21.9919071,61.16836929,-29.07006073,64.92973214,-30.33896635,64.59670526,-37.79546354,61.25620157,-24.52021787,58.36977655,-18.4040365
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,63.94381394,-34.12853491,60.33651032,-31.87035811,55.18330064,-35.52720034,60.90367126,-29.91827393,58.1745955,-28.93129313,62.1022078,-30.19797957,65.15483918,-27.41439736,55.4127356,-29.10358488
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,59.24516056,-28.72297548,59.5827689,-24.4697616,75.77377461,-31.9641931,60.14556122,-27.66198921,28.34973095,-26.09324335,54.14008473,-25.7705171,62.51896427,-31.90729116,56.0340514,-35.67814421
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,59.52851184,-29.17905293,59.24614413,-28.63857303,59.10333331,-33.10672579,60.04256821,-28.08577538,58.50748904,-36.08321248,58.35339053,-36.8766285,90.67580875,7.872970004,61.44199451,-49.64465008
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,63.23190109,-32.5872447,61.19703476,-29.261728,57.20425979,-36.85372324,60.12361526,-28.86328316,54.22169296,-35.5234601,58.96381561,-28.78657884,64.0330867,-27.0931632,73.13075439,-21.46377582
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,58.57309702,-32.87860472,64.51575449,-28.09256823,75.68184641,-29.15032465,64.93886566,-27.5385685,59.77546289,-38.24638159,60.38725641,-20.23790485,66.52678659,-35.80152304,66.88343027,-2.539614505
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,59.09668709,-44.32751552,56.24475075,-17.83610717,67.22642494,-56.26215164,60.13321304,-28.18542862,61.66751076,-45.13519851,58.11697365,-21.71630374,74.77012612,-47.17649642,63.43047691,-41.61054126
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,93.68610097,-35.48925538,90.3129244,-28.43142934,82.75069143,-26.17037005,76.58512878,-3.139540911,95.38804342,-31.2110085,87.7894869,-33.2826056,71.23869802,5.504994917,80.09118367,-21.63278849
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,89.90631304,-37.36374747,92.71309862,-23.51334607,76.02178392,-37.31311499,77.08207703,-28.4317379,74.48224077,-35.94681727,92.26005754,-40.47570502,70.91338549,-26.91807257,79.88228807,-45.19412123
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,94.62754311,-31.23376783,93.62491097,-34.43397649,90.55879464,-41.49953397,59.2387085,-28.51834488,58.86776223,-27.5991567,91.34309639,-32.34884389,73.34944405,-35.4244016,99.31759133,-38.91739591
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,95.22338754,-23.66363046,95.39086038,-36.56197164,73.68546182,-17.81425617,85.88918304,-29.15218735,68.52050668,-34.73995016,67.29871255,-30.67528341,75.90222818,-18.69636152,69.48369485,-36.22343252
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,93.90312257,-33.79386198,90.79016938,-34.74051249,75.74530854,-38.02430975,89.06271362,-29.99941826,95.05603089,-33.3986336,91.74243989,-30.51368391,82.43411317,-8.757660507,86.13079133,-27.40519011
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,90.93722676,-30.25935148,89.79215382,-25.59220098,84.11481617,-33.22236227,73.51691437,-29.56288719,92.62095784,-36.40482687,90.33554219,-34.52143644,77.50736378,-30.68903898,80.62507008,-30.77604841
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,89.36793979,-30.21947489,88.40691836,-27.92952428,82.26881869,-47.10428296,89.98190308,-28.31740189,89.33786472,-33.69229184,87.90982516,-34.78760109,95.94306644,-44.74594174,83.63537295,-46.74420224
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,92.23314087,-29.68970747,91.74922363,-24.41925354,98.49051849,-28.96813936,69.55908203,-26.37977219,72.17822448,-6.483886428,85.93663971,-29.21456499,94.05617706,-38.88259668,94.42468445,-37.4351346
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,88.95120218,-28.98993856,90.64098337,-23.6693371,101.3185423,-27.1968363,61.3621254,-29.08622169,97.74964884,-36.9997843,92.84935739,-21.37650425,111.5151365,-34.14664251,102.228607,-37.16737539
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,89.28026558,-43.19591705,80.46060158,-19.16235916,86.65602852,-46.95569793,80.92263794,-24.1707325,78.65435768,-42.39891616,79.08106972,-25.53262416,82.41976906,-34.83320419,86.0324247,-38.92684356
